gene_id	same_taxon_ids	n_taxa_raw	n_taxa_trimmed	length_raw	length_trimmed	retained_length_fraction	variable_raw	variable_trimmed	pis_raw	pis_trimmed	pis_difference	pis_retained_fraction	entropy_raw	entropy_trimmed
EOG09264O9F	True	12	12	281	234	0.8327402135231317	178	150	125	112	-13	0.896	0.7449468081578108	0.7473007506603903
EOG09264OAU	True	14	14	769	305	0.3966189856957087	277	241	169	153	-16	0.9053254437869822	0.42856771596726506	0.9391090030116744
EOG09264OBA	True	13	13	204	195	0.9558823529411765	109	104	58	58	0	1.0	0.4471882524909122	0.4427091527544456
EOG09264OBO	True	13	13	241	194	0.8049792531120332	157	143	86	85	-1	0.9883720930232558	0.7466823594065037	0.8481567945050135
EOG09264OM7	True	14	14	192	189	0.984375	65	64	32	32	0	1.0	0.25118394768016117	0.24841113501466572
EOG09264OML	True	14	14	286	228	0.7972027972027972	125	120	72	72	0	1.0	0.4001210154458733	0.47997636148034983
EOG09264OQ8	True	13	13	405	320	0.7901234567901234	170	148	102	101	-1	0.9901960784313726	0.4506984541563945	0.49693067204562225
EOG09264OXC	True	14	14	223	211	0.9461883408071748	86	79	55	51	-4	0.9272727272727272	0.3235838477944236	0.3020190493981301
EOG09264OYZ	True	13	13	303	209	0.6897689768976898	149	128	86	81	-5	0.9418604651162791	0.6438454074656227	0.8048434646909473
EOG09264P3R	True	14	14	329	254	0.7720364741641338	102	99	47	45	-2	0.9574468085106383	0.23902157113022077	0.29918270312498196
EOG09264P4J	True	14	14	1103	719	0.6518585675430644	816	546	575	389	-186	0.6765217391304348	1.0028818730368416	0.9415050610489459
EOG09264P74	True	14	14	416	349	0.8389423076923077	181	150	89	83	-6	0.9325842696629213	0.42844230921250553	0.40448497680186934
EOG09264PD5	True	12	12	211	188	0.8909952606635071	72	62	52	51	-1	0.9807692307692307	0.35578348498999574	0.3458596245953266
EOG09264PDD	True	13	13	229	173	0.7554585152838428	165	130	117	109	-8	0.9316239316239316	0.9779909778635062	1.007400659343881
EOG09264PE5	True	14	14	675	243	0.36	127	126	70	70	0	1.0	0.15721589037704564	0.43145313813862834
EOG09264PI4	True	14	14	263	173	0.6577946768060836	139	92	72	63	-9	0.875	0.5809556429895527	0.5847012716048534
EOG09264PK5	True	14	14	394	300	0.7614213197969543	184	176	97	96	-1	0.9896907216494846	0.44622115146972424	0.5542133971817366
EOG09264PMA	True	14	14	367	230	0.6267029972752044	218	168	168	147	-21	0.875	0.9281207083043149	1.1675296688594319
EOG09264QRY	True	12	12	400	233	0.5825	145	133	61	61	0	1.0	0.35895949731127225	0.5587751712491266
EOG09264R0D	True	14	14	332	327	0.9849397590361446	184	183	106	105	-1	0.9905660377358491	0.5629208629867141	0.5671387006752739
EOG09264R1U	True	14	14	411	330	0.8029197080291971	241	226	147	145	-2	0.9863945578231292	0.6457113301729038	0.758520638357001
EOG09264R4M	True	14	14	229	225	0.982532751091703	94	94	47	47	0	1.0	0.34898793223875235	0.35519216214521904
EOG09264RBX	True	11	11	330	233	0.706060606060606	171	152	106	104	-2	0.9811320754716981	0.6440413555556087	0.8115029199998954
EOG09264RIE	True	13	13	605	523	0.8644628099173554	316	300	137	133	-4	0.9708029197080292	0.49024604283989404	0.5274840350995114
EOG09264RJ7	True	11	11	190	181	0.9526315789473684	72	72	40	40	0	1.0	0.36414222388969447	0.382248743309624
EOG09264RJL	True	13	13	209	154	0.7368421052631579	120	92	78	71	-7	0.9102564102564102	0.7924175076990233	0.841782250298442
EOG09264RQY	True	14	14	745	415	0.5570469798657718	382	294	66	66	0	1.0	0.582527602972697	0.8336941306377332
EOG09264RR2	True	14	14	267	190	0.7116104868913857	63	49	13	13	0	1.0	0.17292157241552406	0.16931610439444697
EOG09264RW6	True	14	14	275	197	0.7163636363636363	166	132	68	62	-6	0.9117647058823529	0.578729826928044	0.6084354570300446
EOG09264S3E	True	10	10	192	188	0.9791666666666666	83	82	36	36	0	1.0	0.37850587021965537	0.3812400376711374
EOG09264S40	True	14	14	388	331	0.8530927835051546	284	257	192	178	-14	0.9270833333333334	0.9479852525633704	0.999101856860319
EOG09264S4C	True	14	14	438	207	0.4726027397260274	269	171	120	119	-1	0.9916666666666667	0.7784797474889453	1.111654036503654
EOG09264SET	True	13	13	251	194	0.7729083665338645	111	111	38	38	0	1.0	0.34876040527767493	0.4512312460035897
EOG09264SQJ	True	11	11	352	255	0.7244318181818182	157	130	78	78	0	1.0	0.5007907981833757	0.5795102063755788
EOG09264SSI	True	14	14	251	218	0.8685258964143426	137	129	85	84	-1	0.9882352941176471	0.6574303512051435	0.7074389946245488
EOG09264SUZ	True	13	13	211	155	0.7345971563981043	133	100	91	79	-12	0.8681318681318682	0.958450061397681	0.966242988800758
EOG09264T0J	True	14	14	361	221	0.6121883656509696	85	49	29	26	-3	0.896551724137931	0.19363638658082885	0.16337630036542805
EOG09264T1U	True	11	11	2052	336	0.16374269005847952	757	225	101	101	0	1.0	0.37521957187211685	0.6742936923253372
EOG09264T3S	True	14	14	266	242	0.9097744360902256	179	169	114	112	-2	0.9824561403508771	0.8479493211852086	0.8766591542498492
EOG09264T8I	True	13	13	867	389	0.4486735870818916	535	320	244	229	-15	0.9385245901639344	0.7750269665909962	1.1074225366426873
EOG09264THP	True	14	14	476	327	0.6869747899159664	267	246	181	180	-1	0.994475138121547	0.7128280108956375	0.9699798687453274
EOG09264TJN	True	11	11	316	234	0.740506329113924	115	107	62	60	-2	0.967741935483871	0.3748274751779823	0.47028554813259227
EOG09264TQ5	True	14	14	280	242	0.8642857142857143	176	160	96	96	0	1.0	0.6578525017116792	0.6903745170791858
EOG09264U78	True	14	14	931	645	0.6928034371643395	432	401	282	278	-4	0.9858156028368794	0.5202757569806583	0.7009509131273582
EOG09264U81	True	14	14	183	178	0.9726775956284153	125	124	86	86	0	1.0	0.7357600905983729	0.7536002148580146
EOG09264UD3	True	12	12	141	139	0.9858156028368794	38	37	19	18	-1	0.9473684210526315	0.23071373900959063	0.2207788935767998
EOG09264UJF	True	14	14	901	165	0.18312985571587126	163	133	96	94	-2	0.9791666666666666	0.2414693620840518	1.1209516260160424
EOG09264UKL	True	5	5	945	321	0.3396825396825397	611	265	53	43	-10	0.8113207547169812	0.8450044724267702	1.1050344534111636
EOG09264USX	True	14	14	172	169	0.9825581395348837	72	71	45	45	0	1.0	0.33181289122371854	0.32914319895178323
EOG09264UVA	True	14	14	319	226	0.7084639498432602	167	141	49	49	0	1.0	0.5617684809771564	0.6508689141042576
EOG09264V2U	True	14	14	251	188	0.749003984063745	143	126	80	79	-1	0.9875	0.6457630381198701	0.7546414401593581
EOG09264V30	True	13	13	380	143	0.3763157894736842	206	113	84	80	-4	0.9523809523809523	0.6756547506459821	1.0193308889712824
EOG09264V3H	True	14	14	806	514	0.6377171215880894	227	226	122	121	-1	0.9918032786885246	0.2381283284040906	0.3698151621576382
EOG09264V51	True	10	10	754	188	0.2493368700265252	110	107	63	63	0	1.0	0.15823572669667957	0.6176995170765031
EOG09264VC6	True	14	14	408	250	0.6127450980392157	202	171	117	113	-4	0.9658119658119658	0.6177693552121957	0.8725639981182827
EOG09264VRO	True	14	14	526	334	0.6349809885931559	328	262	192	181	-11	0.9427083333333334	0.7971775291475816	1.0333281748669239
EOG09264VZ7	True	14	14	531	218	0.4105461393596987	260	179	111	111	0	1.0	0.5499015939515252	0.9528442685443438
EOG09264W1U	True	14	14	397	269	0.6775818639798489	255	214	138	136	-2	0.9855072463768116	0.719687679332046	0.89864320023229
EOG09264W46	True	12	12	290	254	0.8758620689655172	208	191	130	128	-2	0.9846153846153847	0.8626643769617519	0.9120710645259961
EOG09264W71	True	14	14	226	223	0.9867256637168141	106	105	69	68	-1	0.9855072463768116	0.41434883050777166	0.4132364163439516
EOG09264W7W	True	13	13	390	324	0.8307692307692308	226	216	148	147	-1	0.9932432432432432	0.6614925525510351	0.7568444893338021
EOG09264WF4	True	12	12	495	461	0.9313131313131313	322	313	205	205	0	1.0	0.8420390012016051	0.8849733490817474
EOG09264X31	True	13	13	262	160	0.6106870229007634	84	81	43	43	0	1.0	0.30858002686309866	0.48654979398832393
EOG09264X41	True	13	13	376	258	0.6861702127659575	235	191	131	128	-3	0.9770992366412213	0.7292547492777895	0.8840396369735252
EOG09264X8J	True	14	14	248	177	0.7137096774193549	57	42	23	23	0	1.0	0.2048885638848498	0.19383675428625483
EOG09264X9R	True	14	14	555	361	0.6504504504504505	311	243	198	177	-21	0.8939393939393939	0.7968340601970773	0.9485261932286131
EOG09264XF3	True	14	14	345	302	0.8753623188405797	167	148	109	97	-12	0.8899082568807339	0.4867996935806339	0.48372952718034046
EOG09264XJC	True	12	12	295	243	0.823728813559322	161	160	89	89	0	1.0	0.5342917546362713	0.6445105663279838
EOG09264XKX	True	14	14	399	211	0.5288220551378446	104	102	56	56	0	1.0	0.23960553613847863	0.44290888182451216
EOG09264XLN	True	14	14	346	216	0.6242774566473989	216	171	149	144	-5	0.9664429530201343	0.9813622196064243	1.328694468213088
EOG09264XM2	True	12	12	306	250	0.8169934640522876	215	204	150	147	-3	0.98	1.0111457245929898	1.1842133130820813
EOG09264XOC	True	14	14	274	252	0.9197080291970803	172	164	108	108	0	1.0	0.6543336495808769	0.6823049988270417
EOG09264XOZ	True	14	14	694	610	0.8789625360230547	546	498	397	367	-30	0.924433249370277	1.0043574621192166	1.0290384515547908
EOG09264XPY	True	14	14	225	180	0.8	119	116	68	68	0	1.0	0.5887790474935753	0.7197610547333333
EOG09264XT5	True	14	14	340	249	0.7323529411764705	168	126	91	84	-7	0.9230769230769231	0.5733985032777629	0.5975762272661921
EOG09264XTW	True	14	14	623	607	0.9743178170144462	317	316	197	197	0	1.0	0.5609909546987153	0.5733070259922562
EOG09264XUV	True	4	4	1778	731	0.4111361079865017	663	390	16	15	-1	0.9375	0.3634835385888294	0.5139528417247086
EOG09264XVU	True	13	13	857	264	0.3080513418903151	226	196	147	141	-6	0.9591836734693877	0.3800820180796864	1.0816355475573955
EOG09264XYD	True	12	12	286	207	0.7237762237762237	157	133	92	92	0	1.0	0.6545469179204667	0.7791530905752384
EOG09264Y0W	True	13	13	204	183	0.8970588235294118	109	100	61	60	-1	0.9836065573770492	0.5156795911897314	0.5326252598541857
EOG09264YEG	True	14	14	204	155	0.7598039215686274	25	25	4	4	0	1.0	0.05678373070333738	0.07473471653858596
EOG09264YHS	True	13	13	229	184	0.8034934497816594	88	86	60	60	0	1.0	0.46353335642943344	0.5660279272953276
EOG09264YIJ	True	13	13	646	164	0.25386996904024767	350	132	191	105	-86	0.5497382198952879	0.8013645597257959	1.0301306457775274
EOG09264YKY	True	13	13	294	188	0.6394557823129252	116	97	69	66	-3	0.9565217391304348	0.4111651632093103	0.5262184310253595
EOG09264YNR	True	14	14	685	203	0.29635036496350364	118	103	98	94	-4	0.9591836734693877	0.1857373729215952	0.5471154620535842
EOG09264Z1B	True	14	14	277	172	0.6209386281588448	106	57	41	29	-12	0.7073170731707317	0.4491052074399004	0.33076671082485515
EOG09264Z3D	True	14	14	200	167	0.835	101	89	70	65	-5	0.9285714285714286	0.5955118064903374	0.6011715267902191
EOG09264ZDJ	True	14	14	251	211	0.8406374501992032	161	159	105	105	0	1.0	0.7092365697698336	0.8318406588257262
EOG09264ZDZ	True	13	13	949	226	0.23814541622760801	225	176	140	125	-15	0.8928571428571429	0.3115914179359689	1.0489743606712443
EOG09264ZI5	True	9	9	227	147	0.6475770925110133	85	52	21	21	0	1.0	0.36870143291702695	0.32014978947495654
EOG09264ZQC	True	14	14	222	178	0.8018018018018018	115	100	70	67	-3	0.9571428571428572	0.6076481541005366	0.6540220946204595
EOG09264ZWF	True	13	13	1748	163	0.09324942791762014	58	54	39	37	-2	0.9487179487179487	0.03780407697539653	0.3767264978204742
EOG09264ZXA	True	14	14	291	226	0.7766323024054983	141	128	85	80	-5	0.9411764705882353	0.5487600896205954	0.633737797088451
EOG09265040	True	14	14	388	338	0.8711340206185567	229	221	141	139	-2	0.9858156028368794	0.6749847324626221	0.746875302421988
EOG0926505R	True	14	14	413	245	0.5932203389830508	228	193	157	152	-5	0.9681528662420382	0.7322298005856275	1.0612011572769422
EOG0926506U	True	14	14	190	140	0.7368421052631579	44	43	11	10	-1	0.9090909090909091	0.11828769490114957	0.15610914168956896
EOG0926506Z	True	13	13	186	158	0.8494623655913979	78	70	38	38	0	1.0	0.38586529162646666	0.40267157840659423
EOG092650I8	True	13	13	227	197	0.8678414096916299	146	129	91	89	-2	0.978021978021978	0.828025318973384	0.8245735464266797
EOG092650VI	True	14	14	326	231	0.7085889570552147	203	179	144	131	-13	0.9097222222222222	0.7885502999045225	0.9705750323772009
EOG0926510L	True	14	14	246	223	0.9065040650406504	98	94	57	55	-2	0.9649122807017544	0.3333308138687315	0.35030818940122577
EOG0926514P	True	14	14	151	140	0.9271523178807947	30	28	10	10	0	1.0	0.1254878540784927	0.12541016001587957
EOG092651BA	True	13	13	745	278	0.3731543624161074	320	219	186	156	-30	0.8387096774193549	0.6022354972509639	1.124295926642733
EOG092651FJ	True	13	13	659	410	0.622154779969651	288	269	199	191	-8	0.9597989949748744	0.5742046886163383	0.8536071524857025
EOG092651HW	True	13	13	480	400	0.8333333333333334	293	284	188	186	-2	0.9893617021276596	0.7119785847241521	0.829006535718485
EOG092651K1	True	9	9	1059	134	0.12653446647780925	399	97	53	37	-16	0.6981132075471698	0.39895986552009627	0.6522504533515774
EOG092651LN	True	14	14	167	165	0.9880239520958084	51	51	30	30	0	1.0	0.23484821899156794	0.2376948640702536
EOG092651OF	True	14	14	293	202	0.689419795221843	149	126	104	99	-5	0.9519230769230769	0.6148406451135267	0.7531399120822476
EOG0926522L	True	14	14	243	156	0.6419753086419753	104	79	76	60	-16	0.7894736842105263	0.5301073161392957	0.6263007349920129
EOG092652KR	True	8	8	173	148	0.8554913294797688	44	44	13	13	0	1.0	0.19297795119674635	0.22557557808808865
EOG092652NQ	True	14	14	247	191	0.7732793522267206	111	91	63	60	-3	0.9523809523809523	0.43898077389253143	0.4563106973823063
EOG092652TN	True	14	14	163	131	0.803680981595092	90	86	57	56	-1	0.9824561403508771	0.6263445909121241	0.73240053923076
EOG092652Y6	True	14	14	173	150	0.8670520231213873	41	27	4	4	0	1.0	0.15908973792144784	0.09015016440273652
EOG092652YI	True	13	13	143	128	0.8951048951048951	75	74	38	38	0	1.0	0.6507771294924732	0.7198658881513217
EOG092652ZZ	True	14	14	147	142	0.9659863945578231	79	79	56	56	0	1.0	0.5181701786697173	0.5364156074961157
EOG09265313	True	13	13	317	204	0.6435331230283912	229	171	118	101	-17	0.8559322033898306	0.87253248325762	0.9776097538482873
EOG0926534P	True	14	14	2521	530	0.21023403411344704	1589	301	536	160	-376	0.29850746268656714	0.8303290832591327	0.48701177218008546
EOG0926539T	True	12	12	117	114	0.9743589743589743	62	61	30	30	0	1.0	0.515654598639643	0.5221079817226237
EOG092653KS	True	13	13	235	174	0.7404255319148936	146	109	68	67	-1	0.9852941176470589	0.8217583439142649	0.8460329447076326
EOG092653LT	True	13	13	495	277	0.5595959595959596	290	235	188	177	-11	0.9414893617021277	0.8291311280464233	1.2286713560480975
EOG092653NM	True	12	12	190	162	0.8526315789473684	18	18	15	15	0	1.0	0.09278346177081102	0.10882010948428453
EOG092653O3	True	14	14	276	237	0.8586956521739131	190	179	120	120	0	1.0	0.887500700625004	0.9701974097356172
EOG092653SU	True	14	14	228	155	0.6798245614035088	81	42	23	19	-4	0.8260869565217391	0.3747429166137153	0.2214287250938102
EOG092653VU	True	9	9	733	287	0.39154160982264663	240	230	140	139	-1	0.9928571428571429	0.4323690740830094	1.0483580665900363
EOG092653YS	True	14	14	246	238	0.967479674796748	61	61	20	20	0	1.0	0.15749048289897535	0.16278428064347875
EOG092654KW	True	11	11	780	202	0.258974358974359	404	131	143	82	-61	0.5734265734265734	0.604786420284593	0.6388009073220233
EOG092654LJ	True	14	14	184	165	0.8967391304347826	95	94	58	57	-1	0.9827586206896551	0.5127773262370766	0.5657638062280128
EOG092654O3	True	14	14	225	128	0.5688888888888889	81	74	41	38	-3	0.926829268292683	0.354556081203249	0.5513743341039209
EOG092654QZ	True	14	14	305	222	0.7278688524590164	217	174	133	129	-4	0.9699248120300752	0.9722680523329655	1.0933589864987645
EOG092654RM	True	11	11	142	139	0.9788732394366197	77	76	58	58	0	1.0	0.6942248159929397	0.7020138407985428
EOG092654VM	True	14	14	182	171	0.9395604395604396	76	76	31	31	0	1.0	0.2712917054723697	0.28874321868989056
EOG092654XA	True	13	13	1260	102	0.08095238095238096	496	66	82	36	-46	0.43902439024390244	0.45877155808703046	0.7491155316338696
EOG09265552	True	8	8	207	164	0.7922705314009661	125	110	36	36	0	1.0	0.7098959252795849	0.7943415540358564
EOG09265591	True	14	14	196	140	0.7142857142857143	28	21	15	15	0	1.0	0.13443607664604185	0.126240967573839
EOG092655IF	True	13	13	214	132	0.616822429906542	118	111	82	82	0	1.0	0.7698494357864374	1.1824491021143724
EOG092655L0	True	13	13	222	156	0.7027027027027027	128	106	75	72	-3	0.96	0.6993052765299994	0.8288137711067347
EOG092655M5	True	14	14	357	269	0.7535014005602241	213	171	129	111	-18	0.8604651162790697	0.703653809303919	0.7220376932201329
EOG092655SO	True	14	14	396	310	0.7828282828282829	264	233	169	164	-5	0.9704142011834319	0.8100841714947423	0.9124387487372917
EOG092656CM	True	14	14	212	198	0.9339622641509434	91	89	35	34	-1	0.9714285714285714	0.2976955314547572	0.31046075120942757
EOG092656IY	True	7	7	272	207	0.7610294117647058	168	158	77	76	-1	0.987012987012987	0.803488078063396	0.9954954304702524
EOG092656JA	True	13	13	219	141	0.6438356164383562	126	109	67	63	-4	0.9402985074626866	0.6356568970225959	0.828928665260394
EOG092656RK	True	14	14	443	367	0.8284424379232506	243	213	149	141	-8	0.9463087248322147	0.6123171786615231	0.6404960055495863
EOG0926577T	True	13	13	353	324	0.9178470254957507	237	226	149	144	-5	0.9664429530201343	0.7231063479314609	0.7408814097912407
EOG0926578E	True	12	12	532	253	0.4755639097744361	245	177	127	124	-3	0.9763779527559056	0.5751580001017466	0.9022359891850851
EOG092657H8	True	13	13	191	164	0.8586387434554974	81	62	36	36	0	1.0	0.42923271493852927	0.3565070541425662
EOG092657UN	True	13	13	370	327	0.8837837837837837	208	198	144	140	-4	0.9722222222222222	0.6822959999006658	0.7358031264719983
EOG092657YR	True	13	13	160	155	0.96875	56	54	34	33	-1	0.9705882352941176	0.3019826049800117	0.28939517902811734
EOG09265822	True	13	13	275	142	0.5163636363636364	165	93	53	48	-5	0.9056603773584906	0.6790075477736873	0.6648917496761421
EOG0926587S	True	7	7	823	151	0.18347509113001215	283	88	82	45	-37	0.5487804878048781	0.3911990180558274	0.6332798544693793
EOG092658CI	True	14	14	235	201	0.8553191489361702	155	151	107	107	0	1.0	0.8306043885865707	0.9520709257453125
EOG092658NW	True	14	14	405	319	0.7876543209876543	232	227	118	117	-1	0.9915254237288136	0.575835393489511	0.7121409434782553
EOG092658QH	True	11	11	243	160	0.6584362139917695	126	109	83	81	-2	0.9759036144578314	0.6788439957534326	0.9107090873996416
EOG092658SK	True	13	13	182	153	0.8406593406593407	22	22	8	8	0	1.0	0.060343642440600996	0.07178132630189138
EOG092658WS	True	14	14	1170	188	0.1606837606837607	183	132	88	78	-10	0.8863636363636364	0.16539319255785478	0.7389114639490403
EOG092658WY	True	12	12	164	133	0.8109756097560976	68	65	33	33	0	1.0	0.38055893411184555	0.44731856661870806
EOG092658X5	True	12	12	275	178	0.6472727272727272	177	139	119	108	-11	0.907563025210084	0.9385504283768401	1.1915744707984797
EOG092658ZO	True	13	13	200	177	0.885	135	133	92	91	-1	0.9891304347826086	0.7658132438778413	0.8520946191336665
EOG0926591L	True	12	12	275	202	0.7345454545454545	163	141	90	88	-2	0.9777777777777777	0.7695524730650701	0.9116572091716226
EOG092659DX	True	12	12	277	166	0.5992779783393501	206	116	128	98	-30	0.765625	1.1643564483183244	1.2081980148248215
EOG092659OC	True	12	12	284	199	0.7007042253521126	151	133	80	80	0	1.0	0.6612255331069362	0.8307291396040272
EOG09265A08	True	14	14	269	171	0.6356877323420075	170	125	93	79	-14	0.8494623655913979	0.813264720458092	0.9038057190307373
EOG09265A4E	True	14	14	192	152	0.7916666666666666	76	57	33	32	-1	0.9696969696969697	0.39205498661574056	0.3481095540688379
EOG09265AL8	True	14	14	243	227	0.934156378600823	144	136	93	92	-1	0.989247311827957	0.5517712033903905	0.5602970049932171
EOG09265ANI	True	14	14	195	191	0.9794871794871794	83	82	45	44	-1	0.9777777777777777	0.35467140595253693	0.3580980086609219
EOG09265AT5	True	8	8	127	124	0.9763779527559056	46	46	18	18	0	1.0	0.3419483260160586	0.3502212693874148
EOG09265B1X	True	14	14	281	241	0.8576512455516014	153	148	80	80	0	1.0	0.5295210140900057	0.5896173243332584
EOG09265B4G	True	12	12	344	220	0.6395348837209303	266	179	131	114	-17	0.8702290076335878	1.1361920723298906	1.1368596499179493
EOG09265B95	True	14	14	1023	213	0.20821114369501467	193	158	130	112	-18	0.8615384615384616	0.25220699726688794	0.9807767842365331
EOG09265BAK	True	14	14	168	116	0.6904761904761905	78	55	28	27	-1	0.9642857142857143	0.42480943252573816	0.3770529901279053
EOG09265BBJ	True	14	14	122	120	0.9836065573770492	65	64	44	44	0	1.0	0.5690004390883403	0.5745754831265688
EOG09265BCT	True	12	12	481	124	0.2577962577962578	116	74	65	59	-6	0.9076923076923077	0.29441080985633356	0.7262461272190557
EOG09265BE5	True	14	14	309	218	0.7055016181229773	157	135	99	95	-4	0.9595959595959596	0.5435600127841904	0.6472801085112634
EOG09265BG5	True	12	12	1630	153	0.09386503067484663	60	60	28	28	0	1.0	0.02920983467525919	0.31118974196517957
EOG09265BJ3	True	14	14	208	156	0.75	99	89	69	68	-1	0.9855072463768116	0.5570595519350998	0.6600547478616824
EOG09265BTA	True	14	14	119	118	0.9915966386554622	4	3	3	2	-1	0.6666666666666666	0.05250870213082101	0.04287977693243079
EOG09265BTC	True	14	14	192	171	0.890625	120	114	94	93	-1	0.9893617021276596	0.7729304907306697	0.8283282716800716
EOG09265BWR	True	14	14	184	146	0.7934782608695652	105	87	53	50	-3	0.9433962264150944	0.5309618107124894	0.5432787594723755
EOG09265C25	True	14	14	978	536	0.5480572597137015	775	483	526	358	-168	0.6806083650190115	1.198264250118658	1.2497023453997564
EOG09265CCT	True	14	14	206	170	0.8252427184466019	51	43	30	30	0	1.0	0.17765866586489	0.1682216774598079
EOG09265CFP	True	13	13	117	116	0.9914529914529915	21	21	15	15	0	1.0	0.13278967022352542	0.13393440875993512
EOG09265CN0	True	11	11	170	149	0.8764705882352941	35	32	22	21	-1	0.9545454545454546	0.21559427023008135	0.22175136157019665
EOG09265CQO	True	14	14	1686	140	0.0830367734282325	686	35	3	3	0	1.0	0.39488856316979765	0.10558655360199161
EOG09265D7J	True	13	13	145	113	0.7793103448275862	49	49	27	27	0	1.0	0.25015370082902066	0.32099368690449553
EOG09265DAV	True	14	14	143	136	0.951048951048951	66	64	33	33	0	1.0	0.4397497124488722	0.44185093845461876
EOG09265DDU	True	14	14	218	154	0.7064220183486238	131	102	75	73	-2	0.9733333333333334	0.7414842571801643	0.8530425099517542
EOG09265DRM	True	13	13	650	233	0.35846153846153844	371	177	149	139	-10	0.9328859060402684	0.8013270717725142	1.2479261735216702
EOG09265DVA	True	11	11	723	223	0.3084370677731674	309	157	126	110	-16	0.873015873015873	0.583391389588233	0.9807623339392296
EOG09265DWT	True	13	13	153	108	0.7058823529411765	8	8	3	3	0	1.0	0.031192769678182044	0.04418975704409123
EOG09265E6R	True	12	12	167	155	0.9281437125748503	65	59	26	25	-1	0.9615384615384616	0.35642868462686594	0.3270444067297532
EOG09265E8A	True	9	9	156	122	0.782051282051282	87	84	51	50	-1	0.9803921568627451	0.6790070376806331	0.8346276502066433
EOG09265EKJ	True	10	10	300	135	0.45	158	96	59	50	-9	0.847457627118644	0.6159859615891641	0.812570743604263
EOG09265EOF	True	14	14	136	129	0.9485294117647058	41	39	23	23	0	1.0	0.2861602856064792	0.2821551425871752
EOG09265ER6	True	12	12	114	112	0.9824561403508771	58	57	32	32	0	1.0	0.5101706593577295	0.5139980570374897
EOG09265F2Y	True	13	13	212	141	0.6650943396226415	117	86	55	53	-2	0.9636363636363636	0.6973078786949188	0.7407261034477303
EOG09265FCK	True	14	14	216	182	0.8425925925925926	76	74	33	33	0	1.0	0.26919697020669464	0.31275522302133674
EOG09265FGA	True	11	11	1344	184	0.13690476190476192	74	62	45	42	-3	0.9333333333333333	0.06841184215878839	0.4066142769827738
EOG09265FI4	True	13	13	124	124	1.0	39	39	22	22	0	1.0	0.246183930353388	0.246183930353388
EOG09265FL1	True	14	14	341	128	0.375366568914956	77	60	15	15	0	1.0	0.17399193878561203	0.3214949805610513
EOG09265FTN	True	14	14	148	101	0.6824324324324325	71	50	27	27	0	1.0	0.48688775555389074	0.49059022591731577
EOG09265FTY	True	14	14	181	126	0.6961325966850829	72	58	44	44	0	1.0	0.33918105835220674	0.3803394918107948
EOG09265G5C	True	14	14	201	198	0.9850746268656716	63	62	41	41	0	1.0	0.31415687439750634	0.30921011948995664
EOG09265G5K	True	14	14	312	214	0.6858974358974359	180	150	98	92	-6	0.9387755102040817	0.8498070485024954	1.024970972226046
EOG09265G9U	True	14	14	209	125	0.5980861244019139	56	47	22	22	0	1.0	0.25051805292531815	0.3181604178071575
EOG09265GGX	True	13	13	239	188	0.7866108786610879	117	108	79	74	-5	0.9367088607594937	0.5307847020245604	0.6177829750535572
EOG09265GSM	True	14	14	138	108	0.782608695652174	80	70	50	49	-1	0.98	0.6190120617739535	0.7030402589324761
EOG09265GXF	True	14	14	573	379	0.6614310645724258	354	299	178	172	-6	0.9662921348314607	0.726655214765231	0.9318866142382205
EOG09265GYD	True	13	13	264	124	0.4696969696969697	170	104	65	64	-1	0.9846153846153847	0.8105436430820686	1.126709520344159
EOG09265GYK	True	14	14	126	123	0.9761904761904762	9	9	2	2	0	1.0	0.03400963002762345	0.0348391331990289
EOG09265H9T	True	14	14	144	104	0.7222222222222222	27	27	16	16	0	1.0	0.14863220305653016	0.20579843500134945
EOG09265HEP	True	14	14	212	129	0.6084905660377359	100	72	46	44	-2	0.9565217391304348	0.4572509766036045	0.5229488532830604
EOG09265HP0	True	14	14	136	133	0.9779411764705882	63	62	47	46	-1	0.9787234042553191	0.46581953813195015	0.46270811324425637
EOG09265HPJ	True	10	10	2003	182	0.090863704443335	864	112	79	77	-2	0.9746835443037974	0.42509248990933435	0.7191885330478709
EOG09265I60	True	13	13	214	141	0.6588785046728972	96	67	29	28	-1	0.9655172413793104	0.41787413001873824	0.39834062505453016
EOG09265I72	True	13	13	178	109	0.6123595505617978	90	54	38	36	-2	0.9473684210526315	0.6130038140852285	0.6154946103167162
EOG09265I7S	True	14	14	200	123	0.615	80	74	42	42	0	1.0	0.39813222592847985	0.6031919578237281
EOG09265IBC	True	14	14	137	124	0.9051094890510949	49	43	34	34	0	1.0	0.3498622736086885	0.33495879725169386
EOG09265IT6	True	14	14	128	114	0.890625	37	37	13	13	0	1.0	0.17299084482209678	0.19423533453709113
EOG09265J36	True	14	14	503	202	0.40159045725646125	224	148	95	88	-7	0.9263157894736842	0.530794808906436	0.8950840213881819
EOG09265JA7	True	10	10	221	157	0.7104072398190046	106	96	58	56	-2	0.9655172413793104	0.5657509966463788	0.7148390741221452
EOG09265JNA	True	5	5	494	113	0.22874493927125505	115	76	25	21	-4	0.84	0.30500746959788205	0.8238980116755926
EOG09265JVH	True	14	14	115	84	0.7304347826086957	45	29	13	12	-1	0.9230769230769231	0.358203726973304	0.24984268910860757
